district,property_type,property_face,road_type,furnishing,municipality,ward_no,neighborhood,total_price,land_size_aana,built_up_sqft,house_age,road_width_feet,hospital_m,airport_m,pharmacy_m,bhatbhateni_m,school_m,college_m,public_transport_m,police_station_m,boudhanath_m,ring_road_m,is_corner_plot,neighborhood_encoded,municipality_encoded,log_land,log_built,floor_area_ratio,urban_centrality,amenity_access_score,house_size_score,comm_road_premium,neighborhood_x_district,municipality_x_ward,age_condition_score,ring_road_proximity
1,1,0,0,1,Budhanilkantha,9.0,Sukedhara,33000000.0,3.75,1026.75,16.0,10.0,1000.0,4000.0,90.0,1800.0,100.0,192.0,100.0,276.0,3000.0,1730.0,0,17.55203344904506,17.57755518264029,1.55814461804655,6.935127225777988,0.8,0.06348902341981068,0.799789255942748,10.805931162314073,10.0,17.55203344904506,158.1979966437626,0.11764705882352941,0.13411199553356204
1,1,7,0,1,Nagarjun,1.0,Raniban,27000000.0,3.0,1026.75,5.0,10.0,2000.0,8000.0,500.0,3000.0,500.0,1000.0,500.0,1000.0,7600.0,3030.0,0,17.48637464870386,17.31717635288628,1.3862943611198906,6.935127225777988,1.0,0.058809796667275455,0.6141331012407246,9.614127766745055,10.0,17.48637464870386,17.31717635288628,0.3333333333333333,0.12474041710897883
1,1,0,0,2,Kathmandu,3.0,Maharajgunj,67000000.0,9.5,1369.0,22.0,16.0,500.0,7000.0,200.0,1580.0,200.0,300.0,200.0,240.0,7000.0,1510.0,0,17.99519674242093,17.620749917248713,2.3513752571634776,7.222566018822171,0.42105263157894735,0.06182634311282065,0.7265444690522144,16.982963029888175,16.0,17.99519674242093,52.862249751746134,0.13043478260869565,0.13660218795089837
1,1,4,0,0,Budhanilkantha,1.0,Budhanilkantha,50000000.0,5.0,1369.0,3.0,13.0,320.0,11000.0,200.0,5000.0,200.0,300.0,200.0,200.0,6000.0,5000.0,0,17.65948418097955,17.57755518264029,1.791759469228055,7.222566018822171,0.8,0.05610685330402679,0.738951942950924,12.9411010563494,13.0,17.65948418097955,17.57755518264029,0.25,0.1174068144882187
1,1,7,0,2,Kathmandu,7.0,Chabahil,29000000.0,3.0,855.62,30.0,6.0,300.0,3000.0,130.0,1040.3,100.0,240.0,100.0,320.0,2000.0,1500.0,0,17.79165976437607,17.620749917248713,1.3862943611198906,6.7529944130291835,0.8333284635987339,0.06527164760764556,0.8136980576799848,9.361638075456483,6.0,17.79165976437607,123.34524942074098,0.0967741935483871,0.13672620632778687
1,1,6,0,1,Nagarjun,1.0,Raniban,35000000.0,4.0,1283.44,12.0,13.0,1000.0,7000.0,1000.0,3000.0,100.0,1000.0,100.0,500.0,8000.0,1230.0,1,17.48637464870386,17.31717635288628,1.6094379124341003,7.15807810467655,0.9375018261504748,0.06261979793087516,0.7228458985663708,11.520482281830867,13.0,17.48637464870386,17.31717635288628,0.15384615384615385,0.14053663948591427
1,1,0,0,1,Budhanilkantha,9.0,Mandikatar,36000000.0,5.0,1197.88,18.0,13.0,300.0,4000.0,170.0,1000.3,200.0,250.0,300.0,440.0,3000.0,460.0,0,17.331223322468638,17.57755518264029,1.791759469228055,7.089143066616001,0.7000029218407597,0.06931112809059353,0.7334912960010622,12.702039218321632,13.0,17.331223322468638,158.1979966437626,0.10526315789473684,0.16304175809066213
1,1,1,0,0,Budhanilkantha,8.0,Budhanilkantha,55000000.0,6.0,1369.0,3.0,13.0,200.0,7000.0,200.0,4000.0,200.0,200.0,100.0,200.0,5000.0,200.0,0,17.65948418097955,17.57755518264029,1.9459101490553132,7.222566018822171,0.6666666666666666,0.07063586954989154,0.7823640583747027,14.054464518248091,13.0,17.65948418097955,140.6204414611223,0.25,0.18856166434639035
1,1,2,0,0,Budhanilkantha,8.0,Budhanilkantha,150000000.0,21.0,2053.5,3.0,13.0,320.0,7000.0,200.0,4000.0,200.0,200.0,200.0,300.0,5000.0,1570.0,1,17.65948418097955,17.57755518264029,3.091042453358316,7.627787788323465,0.2857142857142857,0.061677850013261544,0.738951942950924,23.577815878915967,13.0,17.65948418097955,140.6204414611223,0.25,0.13587939361290882
1,1,7,0,2,Kathmandu,7.0,Chabahil,67000000.0,3.2,855.62,4.0,18.0,200.0,3000.0,100.0,1300.3,100.0,260.0,100.0,320.0,2000.0,1214.0,0,17.79165976437607,17.620749917248713,1.4350845252893227,6.7529944130291835,0.781245434623813,0.06618484014260294,0.8385988603529855,9.691117781503435,18.0,17.79165976437607,123.34524942074098,0.6000000000000001,0.14079550731489407
1,1,2,0,0,Budhanilkantha,8.0,Budhanilkantha,60000000.0,8.0,1711.25,3.0,13.0,560.0,6900.0,200.0,4000.0,200.0,300.0,400.0,200.0,5000.0,1570.0,1,17.65948418097955,17.57755518264029,2.1972245773362196,7.445563574078014,0.625,0.061732627763633335,0.7019427512439569,16.35957527708352,13.0,17.65948418097955,140.6204414611223,0.25,0.13587939361290882
1,1,2,1,0,Kathmandu,2.0,Budhanilkantha,67500000.0,6.0,1369.0,2.0,13.0,340.0,7500.0,200.0,4000.0,200.0,200.0,300.0,200.0,5000.0,1770.0,1,17.65948418097955,17.620749917248713,1.9459101490553132,7.222566018822171,0.6666666666666666,0.060967835384007955,0.7238145725585143,14.054464518248091,13.0,17.65948418097955,35.241499834497425,0.3333333333333333,0.13370235829947846
1,1,7,0,1,Kathmandu,5.0,Hadigaun,49000000.0,4.5,1197.88,7.0,14.0,1000.0,4000.0,90.0,1230.0,100.0,250.0,100.0,544.0,4000.0,670.0,0,18.131015948834225,17.620749917248713,1.7047480922384253,7.089143066616001,0.7777810242675108,0.0675535604927709,0.799789255942748,12.085203118418887,14.0,18.131015948834225,88.10374958624357,0.25,0.1536388799411723
1,1,0,0,1,Budhanilkantha,12.0,Kapan,72000000.0,8.4,1026.75,3.0,10.0,1000.0,5000.0,90.0,1230.0,200.0,180.0,100.0,394.0,2000.0,1000.0,0,17.289342158205557,17.57755518264029,2.2407096892759584,6.935127225777988,0.35714285714285715,0.06482499734824665,0.7716718549536066,15.539606771162234,10.0,17.289342158205557,210.93066219168347,0.5,0.1447438839476537
1,1,2,0,0,Budhanilkantha,12.0,Kapan,53500000.0,6.0,1026.75,7.0,13.0,1000.0,5000.0,90.0,1230.0,50.0,260.0,100.0,324.0,1000.0,1000.0,1,17.289342158205557,17.57755518264029,1.9459101490553132,6.935127225777988,0.5,0.06482499734824665,0.8374449687512586,13.495134453631206,13.0,17.289342158205557,210.93066219168347,0.125,0.1447438839476537
1,1,0,1,1,Budhanilkantha,11.0,Budhanilkantha,25000000.0,3.0,855.62,2.0,13.0,800.0,5000.0,300.0,2000.0,500.0,500.0,200.0,500.0,4000.0,2710.0,0,17.65948418097955,17.57755518264029,1.3862943611198906,6.7529944130291835,0.8333284635987339,0.060892194797436835,0.6742105333270909,9.361638075456483,13.0,17.65948418097955,193.35310700904319,0.6666666666666666,0.1265010480027922
1,1,4,0,1,Budhanilkantha,8.0,Budhanilkantha,55000000.0,6.75,1000.0,11.0,20.0,800.0,7000.0,200.0,1000.0,500.0,500.0,300.0,500.0,4000.0,1550.0,0,17.65948418097955,17.57755518264029,2.0476928433652555,6.90875477931522,0.4328652977301626,0.06172662922993292,0.6742105333270909,14.147007718169283,20.0,17.65948418097955,140.6204414611223,0.16666666666666666,0.1361163655825682
1,0,3,0,1,Kathmandu,32.0,Premium_Zone,190000000.0,6.5,2053.5,42.0,30.0,500.0,4000.0,100.0,1000.0,1000.0,1000.0,100.0,500.0,5000.0,3000.0,1,18.43160859015897,17.620749917248713,2.0149030205422647,7.627787788323465,0.9230769230769231,0.06134592798789596,0.7389614906317605,15.36925265474835,0.0,18.43160859015897,563.8639973519588,0.046511627906976744,0.12489538691450888
1,1,5,0,1,Kathmandu,26.0,Ranibari,56000000.0,4.5,1369.0,14.0,13.0,1000.0,5500.0,250.0,2000.0,200.0,250.0,350.0,300.0,7500.0,500.0,1,17.57200453940727,17.620749917248713,1.7047480922384253,7.222566018822171,0.8888888888888888,0.06743410602204317,0.6849117583281443,12.312655641653174,13.0,17.57200453940727,458.13949784846653,0.13333333333333333,0.1608594760130434
1,1,5,0,1,Nagarjun,1.0,Raniban,25500000.0,3.15,1026.75,5.0,10.0,500.0,8000.0,200.0,2000.0,300.0,300.0,200.0,300.0,9000.0,500.0,1,17.48637464870386,17.31717635288628,1.423108334242607,6.935127225777988,0.9523809523809526,0.06577247706386856,0.7132028291333706,9.869437354037464,10.0,17.48637464870386,17.31717635288628,0.3333333333333333,0.1608594760130434
1,1,5,0,1,Kathmandu,16.0,Machhapokhari,39500000.0,6.0,1026.75,32.0,10.0,1000.0,9000.0,100.0,1000.0,150.0,150.0,300.0,500.0,6000.0,200.0,1,17.33621900306092,17.620749917248713,1.9459101490553132,6.935127225777988,0.5,0.06940397869894598,0.7359541607532353,13.495134453631206,10.0,17.33621900306092,281.9319986759794,0.06060606060606061,0.18856166434639035
1,1,5,0,1,Kathmandu,9.0,Raniban,35000000.0,4.15,1197.88,5.0,13.0,1000.0,7000.0,100.0,3000.0,100.0,100.0,100.0,100.0,8000.0,1950.0,1,17.48637464870386,17.620749917248713,1.6389967146756448,7.089143066616001,0.8433770142659756,0.06086462231715398,0.7947810799542487,11.61908219604925,13.0,17.48637464870386,158.5867492552384,0.3333333333333333,0.13199408020247969
1,1,0,0,0,Budhanilkantha,1.0,Budhanilkantha,36000000.0,4.3,850.0,3.0,22.0,1000.0,8000.0,200.0,2000.0,500.0,500.0,200.0,500.0,5000.0,1010.0,0,17.65948418097955,17.57755518264029,1.667706820558076,6.7464121285733745,0.577573173424839,0.06286929015581451,0.6827266886534777,11.251037521117544,22.0,17.65948418097955,17.57755518264029,0.25,0.14453592308140104
1,1,6,0,1,Nagarjun,6.0,Ramkot,24500000.0,4.0,760.46,8.5,13.0,1440.0,13000.0,250.0,2280.0,160.0,790.0,300.0,334.0,13000.0,6240.0,1,17.183260747347187,17.31717635288628,1.6094379124341003,6.635237643050128,0.5554857560262966,0.05490982437483868,0.6904897457026477,10.679003020734758,13.0,17.183260747347187,103.90305811731767,0.21052631578947367,0.11443093426957743
1,1,0,1,1,Budhanilkantha,13.0,Budhanilkantha,13500000.0,2.75,752.95,3.0,10.0,800.0,5000.0,200.0,1000.0,800.0,800.0,100.0,500.0,5000.0,3730.0,0,17.65948418097955,17.57755518264029,1.3217558399823195,6.625326052811805,0.8,0.05973064556897554,0.704379466762143,8.757063402091012,10.0,17.65948418097955,228.50821737432375,0.5,0.1215889500808799
1,1,7,0,1,Budhanilkantha,6.0,Budhanilkantha,35000000.0,5.5,1026.75,8.0,13.0,1000.0,8000.0,300.0,1000.0,600.0,600.0,500.0,600.0,6000.0,2720.0,0,17.65948418097955,17.57755518264029,1.8718021769015913,6.935127225777988,0.5454545454545454,0.059185337906351304,0.637107695276981,12.981186238300731,13.0,17.65948418097955,105.46533109584173,0.2222222222222222,0.1264421559434841
1,1,0,0,1,Budhanilkantha,6.0,Pasikot,48000000.0,5.0,1454.56,1.0,20.0,1000.0,7000.0,300.0,3000.0,200.0,200.0,500.0,500.0,6000.0,3000.0,0,17.43071465480338,17.57755518264029,1.791759469228055,7.283145985283476,0.8499985390796201,0.05931019003388399,0.669385048734634,13.04964578490196,20.0,17.43071465480338,105.46533109584173,1.0,0.12489538691450888
1,1,7,0,1,Budhanilkantha,6.0,Pasikot,37000000.0,4.0,1283.44,1.0,15.0,2000.0,7000.0,200.0,3000.0,100.0,100.0,200.0,500.0,6000.0,3000.0,0,17.43071465480338,17.57755518264029,1.6094379124341003,7.15807810467655,0.9375018261504748,0.05931019003388399,0.7253570672299068,11.520482281830867,15.0,17.43071465480338,105.46533109584173,1.0,0.12489538691450888
1,2,0,0,2,Budhanilkantha,6.0,Budhanilkantha,37000000.0,6.0,1369.0,10.0,26.0,700.0,7000.0,300.0,3000.0,50.0,50.0,50.0,400.0,6000.0,3000.0,0,17.65948418097955,17.57755518264029,1.9459101490553132,7.222566018822171,0.6666666666666666,0.05931019003388399,0.836502903315165,14.054464518248091,52.0,17.65948418097955,105.46533109584173,0.2727272727272727,0.12489538691450888
1,2,0,0,2,Budhanilkantha,6.0,Budhanilkantha,25000000.0,2.5,770.06,6.0,20.0,2000.0,6000.0,200.0,3000.0,500.0,2000.0,100.0,500.0,5000.0,3000.0,0,17.65948418097955,17.57755518264029,1.252762968495368,6.647766191547105,0.8999970781592402,0.05985736380560177,0.6976548788965597,8.3280753079857,40.0,17.65948418097955,105.46533109584173,0.42857142857142855,0.12489538691450888
1,1,0,0,1,Budhanilkantha,6.0,Budhanilkantha,48000000.0,5.0,1540.12,1.0,20.0,1000.0,6000.0,100.0,2000.0,100.0,200.0,500.0,300.0,5000.0,3000.0,0,17.65948418097955,17.57755518264029,1.791759469228055,7.340264703800292,0.8999970781592402,0.05985736380560177,0.7389614906317604,13.151988789674638,20.0,17.65948418097955,105.46533109584173,1.0,0.12489538691450888
1,0,6,0,1,Kathmandu,13.0,Tahachal,17000000.0,10.0,2395.75,42.0,20.0,1000.0,7000.0,100.0,1000.0,500.0,500.0,100.0,500.0,8000.0,2000.0,1,17.72537850631592,17.620749917248713,2.3978952727983707,7.781868931957106,0.7,0.06077102406814365,0.7389614906317605,18.66010672547645,0.0,17.72537850631592,229.06974892423327,0.046511627906976744,0.13155467320159442
1,1,4,0,1,Tokha,3.0,Tokha,25000000.0,2.5,787.17,2.0,10.0,1000.0,7000.0,200.0,3000.0,500.0,1000.0,100.0,500.0,6000.0,2000.0,0,17.23738480466218,17.31608987311448,1.252762968495368,6.669713802630815,0.9199941563184806,0.06077102406814365,0.7108440896426191,8.355570462398308,10.0,17.23738480466218,51.948269619343435,0.6666666666666666,0.13155467320159442
1,1,0,0,1,Budhanilkantha,8.0,Budhanilkantha,50000000.0,5.0,1026.75,4.0,13.5,800.0,6000.0,200.0,1000.0,500.0,800.0,100.0,200.0,5000.0,4000.0,0,17.65948418097955,17.57755518264029,1.791759469228055,6.935127225777988,0.6,0.05884436374387934,0.715669574235076,12.426079877089,13.5,17.65948418097955,140.6204414611223,0.4,0.12056473085830295
1,0,0,0,2,Kathmandu,32.0,Koteshwor,25000000.0,3.45,1130.0,28.0,8.0,1500.0,4500.0,100.0,100.0,100.0,220.0,300.0,384.0,7800.0,1430.0,0,17.51117078272244,17.620749917248713,1.4929040961781488,7.030857476116121,0.9570087125903812,0.06378289871724127,0.7453043614263968,10.496395925738518,0.0,17.51117078272244,563.8639973519588,0.10344827586206896,0.13762486605158178
1,1,1,0,2,Nagarjun,5.0,Outskirt_Zone,18500000.0,4.0,741.0,5.0,10.0,2500.0,13000.0,350.0,1900.0,360.0,2050.0,300.0,535.0,12000.0,2500.0,0,16.79260469575891,17.31717635288628,1.6094379124341003,6.60934924316738,0.5412710007304602,0.05781273332539219,0.643461808762964,10.637337248471209,10.0,16.79260469575891,86.58588176443139,0.5,0.12780457668621606
1,1,4,0,2,Kirtipur,4.0,Kirtipur,14000000.0,2.5,684.5,2.0,13.0,1000.0,9000.0,100.0,3000.0,300.0,300.0,200.0,300.0,9000.0,300.0,0,17.22210768063904,17.240165031722558,1.252762968495368,6.530148499002369,0.8,0.0675119102651865,0.7252046380571222,8.180728218325779,13.0,17.22210768063904,68.96066012689023,1.0,0.1752200244275466
1,1,6,0,0,Nagarjun,1.0,Raniban,37500000.0,4.75,1026.75,6.0,13.0,1000.0,7000.0,500.0,3000.0,100.0,1000.0,500.0,500.0,8000.0,1880.0,1,17.48637464870386,17.31717635288628,1.749199854809259,6.935127225777988,0.631578947368421,0.06100028100627521,0.6831419013092722,12.130923536414596,13.0,17.48637464870386,17.31717635288628,0.14285714285714285,0.13263375518918882
1,0,0,0,2,Kathmandu,35.0,Koteshwor,37500000.0,4.0,1026.75,10.0,13.0,2000.0,2000.0,50.0,200.0,200.0,100.0,200.0,1500.0,4000.0,200.0,0,17.51117078272244,17.620749917248713,1.6094379124341003,6.935127225777988,0.75,0.07749110314533612,0.7630127800384173,11.161656684721018,0.0,17.51117078272244,616.726247103705,0.2727272727272727,0.18856166434639035
1,2,4,0,2,Kathmandu,31.0,Mid Baneshowr,10000000.0,5.5,800.0,22.0,20.0,500.0,1000.0,100.0,1000.0,100.0,100.0,100.0,100.0,2000.0,1000.0,0,17.702555079725183,17.620749917248713,1.8718021769015913,6.68586094706836,0.42499501958961416,0.07237194197382685,0.8108966720196384,12.514609075183891,40.0,17.702555079725183,546.24324743471,0.13043478260869565,0.1447438839476537
1,1,0,0,0,Budhanilkantha,6.0,Budhanilkantha,60000000.0,8.0,1017.0,9.0,13.0,1000.0,7000.0,500.0,1000.0,500.0,600.0,300.0,500.0,4000.0,4500.0,0,17.65948418097955,17.57755518264029,2.1972245773362196,6.925595197110468,0.3714390065741417,0.05791775316487379,0.6416828604012871,15.217087979772801,13.0,17.65948418097955,105.46533109584173,0.1,0.11887701816768416
1,2,6,1,2,Tarkeshwor,8.0,Tarkeshwor,80000000.0,7.0,2053.5,2.0,26.0,300.0,6000.0,200.0,3000.0,300.0,1000.0,300.0,300.0,6000.0,3000.0,1,16.987077590465482,17.039345547526526,2.0794415416798357,7.627787788323465,0.8571428571428571,0.05985736380560177,0.7142217376290302,15.861538798157971,52.0,16.987077590465482,136.3147643802122,1.0,0.12489538691450888
1,1,4,0,1,Kathmandu,32.0,Pepsicola,70000000.0,4.55,4050.0,3.0,20.0,900.0,3000.0,300.0,2000.0,300.0,2000.0,150.0,900.0,4500.0,1800.0,0,17.653597834140605,17.620749917248713,1.713797927758343,8.30671904320269,2.6007593575161145,0.06450448413921103,0.6967342927390245,14.236037882711537,20.0,17.653597834140605,563.8639973519588,0.5,0.13340274998476917
1,1,0,0,0,Kageshwori Manohara,9.0,Kadaghari,59000000.0,7.0,3630.0,9.0,13.0,1800.0,3500.0,300.0,2300.0,300.0,700.0,50.0,800.0,5500.0,2000.0,0,17.251647602227788,17.174350741128553,2.0794415416798357,8.197263371414335,1.5151831368047584,0.06344289522595405,0.7381775769839046,17.045729982609473,13.0,17.251647602227788,154.56915667015699,0.1,0.13155467320159442
1,1,6,0,2,Kageshwori Manohara,9.0,Kadaghari,24500000.0,3.32,1850.0,9.0,13.0,1500.0,3000.0,300.0,2000.0,300.0,1500.0,250.0,500.0,4300.0,2300.0,1,17.251647602227788,17.174350741128553,1.463255402256019,7.523481312573497,1.6281341582546403,0.06350093372390754,0.6681468935153333,11.008774674395374,13.0,17.251647602227788,154.56915667015699,0.30000000000000004,0.12918062259237034
1,1,7,0,2,Kathmandu,31.0,Shantinagar,65000000.0,6.25,6000.0,2.0,12.0,500.0,1000.0,100.0,1000.0,100.0,100.0,100.0,100.0,2000.0,1000.0,0,17.67914904859642,17.620749917248713,1.9810014688665833,8.699681400989514,2.8049671292914535,0.07237194197382685,0.8108966720196384,17.234081634031522,12.0,17.67914904859642,546.24324743471,1.0,0.1447438839476537
1,1,0,0,1,Kathmandu,26.0,Outskirt_Zone,11000000.0,2.5,684.5,22.0,8.0,500.0,6000.0,100.0,1000.0,500.0,500.0,500.0,500.0,5000.0,2000.0,0,16.79260469575891,17.620749917248713,1.252762968495368,6.530148499002369,0.8,0.061345614575167004,0.6992574933746619,8.180728218325779,8.0,16.79260469575891,458.13949784846653,0.08695652173913043,0.13155467320159442
1,1,7,0,0,Budhanilkantha,8.0,Budhanilkantha,40000000.0,6.1,1197.0,18.0,10.0,800.0,5000.0,200.0,1000.0,800.0,800.0,100.0,300.0,5000.0,5500.0,0,17.65948418097955,17.57755518264029,1.9600947840472698,7.088408778675395,0.5733513753008658,0.05837684918312573,0.704379466762143,13.893953074276519,10.0,17.65948418097955,140.6204414611223,0.05263157894736842,0.11610780841605253
1,1,7,0,1,Budhanilkantha,8.0,Budhanilkantha,27000000.0,3.75,900.0,14.0,13.0,640.0,5000.0,200.0,1000.0,600.0,800.0,100.0,300.0,4000.0,2030.0,0,17.65948418097955,17.57755518264029,1.55814461804655,6.803505257608338,0.7012417823228634,0.061982151777879184,0.7162512423720748,10.600845100993837,13.0,17.65948418097955,140.6204414611223,0.13333333333333333,0.13129763248894835
1,1,7,0,1,Kathmandu,4.0,Maharajgunj,68000000.0,10.0,1026.75,21.0,11.0,1000.0,6000.0,190.0,2340.0,230.0,300.0,500.0,1640.0,5000.0,3500.0,0,17.99519674242093,17.620749917248713,2.3978952727983707,6.935127225777988,0.3,0.059310273749859664,0.6797389721196777,16.629708790948317,11.0,17.99519674242093,70.48299966899485,0.09090909090909091,0.1225369473015127
1,0,4,0,1,Kathmandu,30.0,Gyaneshwor,95000000.0,5.0,1026.75,4.0,33.0,1000.0,3000.0,90.0,1230.0,200.0,200.0,50.0,344.0,3000.0,1330.0,0,18.412938251953683,17.620749917248713,1.791759469228055,6.935127225777988,0.6,0.06578780014716233,0.8093275677621172,12.426079877089,0.0,18.412938251953683,528.6224975174614,0.4,0.13901079714141543
1,1,1,0,1,Kathmandu,3.0,Maharajgunj,16500000.0,1.0,342.25,8.0,8.0,200.0,6000.0,140.0,660.3,370.0,300.0,50.0,280.0,6000.0,714.0,0,17.99519674242093,17.620749917248713,0.6931471805599453,5.83845904464808,1.0,0.06547946313176045,0.8139946260658868,4.046911425612529,8.0,17.99519674242093,52.862249751746134,0.2222222222222222,0.15215414028595545
1,0,7,0,0,Kathmandu,9.0,Putalisadak,47000000.0,2.5,855.62,29.5,14.0,200.0,5000.0,140.0,1040.3,350.0,200.0,50.0,530.0,6000.0,4000.0,0,16.828578744500653,17.620749917248713,1.252762968495368,6.7529944130291835,0.9999941563184807,0.059482409836398076,0.815592840449844,8.459901327099075,0.0,16.828578744500653,158.5867492552384,0.03278688524590164,0.12056473085830295
1,1,0,1,0,Budhanilkantha,8.0,Budhanilkantha,44000000.0,6.0,1369.0,2.0,16.0,800.0,4000.0,200.0,2000.0,760.0,560.0,500.0,600.0,4000.0,2880.0,0,17.65948418097955,17.57755518264029,1.9459101490553132,7.222566018822171,0.6666666666666666,0.06149988750733203,0.6497147382671028,14.054464518248091,16.0,17.65948418097955,140.6204414611223,0.3333333333333333,0.12553520782368263
1,1,5,0,1,Budhanilkantha,10.0,Budhanilkantha,55000000.0,4.75,1369.0,1.0,14.0,500.0,3000.0,100.0,1000.0,100.0,200.0,100.0,400.0,3800.0,400.0,1,17.65948418097955,17.57755518264029,1.749199854809259,7.222566018822171,0.8421052631578947,0.071425192645819,0.8108966720196384,12.63371143147403,14.0,17.65948418097955,175.77555182640288,1.0,0.16683457378359495
1,1,2,0,1,Budhanilkantha,10.0,Sukedhara,47500000.0,4.5,1283.44,1.0,14.0,500.0,3000.0,100.0,1000.0,50.0,200.0,50.0,300.0,2000.0,500.0,1,17.55203344904506,17.57755518264029,1.7047480922384253,7.15807810467655,0.8333349565781999,0.07030713769727799,0.8862080976366596,12.202719993040992,14.0,17.55203344904506,175.77555182640288,1.0,0.1608594760130434
1,1,0,1,1,Budhanilkantha,8.0,Budhanilkantha,37500000.0,4.25,1283.44,4.0,14.0,1000.0,4000.0,200.0,2000.0,600.0,800.0,300.0,470.0,2000.0,300.0,0,17.65948418097955,17.57755518264029,1.6582280766035324,7.15807810467655,0.8823546599063292,0.0714213789202106,0.6648098836103279,11.869726087695653,14.0,17.65948418097955,140.6204414611223,0.4,0.1752200244275466
1,1,7,0,0,Budhanilkantha,7.0,Golfutar,46500000.0,4.65,1907.32,8.0,20.0,400.0,6000.0,200.0,1500.0,300.0,400.0,300.0,300.0,6000.0,1500.0,0,17.813908655551227,17.57755518264029,1.7316555451583497,7.553978552830359,1.1984699608064908,0.06244704399877546,0.7058362869850785,13.080888849015937,20.0,17.813908655551227,123.04288627848203,0.1111111111111111,0.13672620632778687
1,1,4,0,1,Budhanilkantha,7.0,Golfutar,62500000.0,5.29,2800.0,7.0,20.0,300.0,6000.0,200.0,1000.0,200.0,300.0,400.0,400.0,6000.0,1500.0,0,17.813908655551227,17.57755518264029,1.8389610707123492,7.937731775260109,1.546531971096422,0.06244704399877546,0.7191779269039222,14.597179724459766,20.0,17.813908655551227,123.04288627848203,0.25,0.13672620632778687
