url,source,category,district,property_id,title,total_price_raw,property_type,property_face,year_built,road_type,negotiable,furnishing,city_area,pricing_raw,purpose,property_area,built_up_area,road_access,dimension,date_posted,views,municipality,ward_no,ring_road,landmark,hospital,airport,pharmacy,bhatbhateni,school,college,gym,public_transport,police_station,pashupatinath,boudhanath,atm,hotel,restaurant,banquet,ward_office,neighborhood
https://lalpurjanepal.com.np/properties/house-on-sale-at-green-hill-city-housing-mulpani-kathmandu-2925,lalpurja,house,Kathmandu,2925,Property Details,5 Crore,Residential,North,2075,Blacktopped,Yes,Full Furnished,"Kathmandu, Mulpani",5 Crore,Sale,6.79 Aana,2898.04 square-feet,20 Feet,,2024 September 23,3378.0,Kageshwori Manohara,07,4 km,Mulpani | Green Hill City,4.2 km,7.4 km,300 m,4.3 km,1.2 km,1.2 km,200 m,750 m,3.7 km,4.3 km,3.9 km,300 m,1 km,200 m,300 m,1 km,Mulpani
https://lalpurjanepal.com.np/properties/house-for-sale-at-baluwatar-2923,lalpurja,house,Kathmandu,2923,Property Details,6 Crore 30 Lakh,Residential,East,2024,Blacktopped,Yes,Unfurnished,"Kathmandu, Baluwatar",6 Crore 30 Lakh,Sale,5 Aana,,16 Feet,,2024 September 23,566.0,,,,H20 Athletics,,,,,,,,,,,,,,,,,Baluwatar
https://lalpurjanepal.com.np/properties/land-for-sale-at-baluwatar-2922,lalpurja,house,Kathmandu,2922,Property Details,85 Lakh Per Aana,Residential,East,,Blacktopped,Yes,,"Kathmandu, Baluwatar",85 Lakh Per Aana,Sale,6 Aana,,,,2024 September 23,299.0,,,,H20 Athletics,,,,,,,,,,,,,,,,,Baluwatar
https://lalpurjanepal.com.np/properties/hpuse-for-sale-at-baluwatar-2921,lalpurja,house,Kathmandu,2921,Property Details,3 Crore 75 Lakh,Residential,South,,Blacktopped,Yes,Semi Furnished,"Kathmandu, Baluwatar",3 Crore 75 Lakh,Sale,3.75 Aana,,16 Feet,,2024 September 23,418.0,,,,Kritan Chowk,,,,,,,,,,,,,,,,KMC 4,Baluwatar
https://lalpurjanepal.com.np/properties/land-on-sale-at-samakhusi-2909,lalpurja,house,Kathmandu,2909,Property Details,21 Crore,Residential,East,2006,Blacktopped,Yes,Unfurnished,"Kathmandu, Samakhusi",21 Crore,Sale,33 Aana,,,,2024 September 22,973.0,,,,,,,,,,,,,,,,,,,,,Samakhusi
https://lalpurjanepal.com.np/properties/house-on-sale-at-budhanilkantha-2901,lalpurja,house,Kathmandu,2901,Property Details,6 Crore,Residential,South,2021 AS,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",6 Crore,Sale,6.75 Aana,2400 square-feet,20 Feet,,2024 September 22,880.0,,,,,,,,,,,,,,,,,,,,,Budhanilkantha
https://lalpurjanepal.com.np/properties/luxury-bungalow-for-sale-in-budhanilkantha-2893,lalpurja,house,Kathmandu,2893,Property Details,14 Crore Only,Residential,North-East,2076,Paved,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",14 Crore Only,Sale,18.25 Aana,,14 Feet,,2024 September 21,1010.0,,,,,,,,,,,,,,,,,,,,,Budhanilkantha
https://lalpurjanepal.com.np/properties/royal-banglow-on-sale-at-budhanilkantha-2892,lalpurja,house,Kathmandu,2892,Property Details,13 Crore 25 Lakh,Residential,East,2081,Paved,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",13 Crore 25 Lakh,Sale,1 Ropani,,13 Feet,,2024 September 21,283.0,,,,Park village,2 km,10 km,5 minutes walking distance,5 km,5 minutes walking distance,5 minutes walking distance,5 minutes walking distance,5 minutes walking distance,15 minutes walking distance,9 km,8 km,5 minutes walking distance,5 minutes walking distance,5 minutes walking distance,5 minutes walking distance,null,Budhanilkantha
https://lalpurjanepal.com.np/properties/3-aana-house-on-sale-at-jorpati-kathmandu-2891,lalpurja,house,Kathmandu,2891,Property Details,2 Crore 35 Lakh,Residential,West,2081,Soil Stabilized,No,Unfurnished,"Kathmandu, Jorpati",2 Crore 35 Lakh,Sale,3 Aana,,10 Feet,,2024 September 20,314.0,Gokarneshwor,05,,Narantar Jorpati,3 Km,6.5 km,200 m,3.6 km,700 m,750 m,500 m,200 m,3.3 km,4.2 km,3.2 km,500 m,400 m,400 m,750 m,1.3 km,Jorpati
https://lalpurjanepal.com.np/properties/house-on-sale-at-nayabasti-2890,lalpurja,house,Kathmandu,2890,,1 crore 50 lakh,Residential,North,2068,Blacktopped,Yes,Unfurnished,"Kathmandu, Boudha",1 crore 50 lakh,Sale,2.5 Aana,,4 Feet,,2024 September 20,385.0,Kathmandu,,,boudha,,,,,,,,,,,,,,,,,Boudha
https://lalpurjanepal.com.np/properties/west-face-house-on-sale-at-mulpani-kathmandu-2887,lalpurja,house,Kathmandu,2887,Property Details,3 Crore 60 Lakh,Residential,West,2080,Blacktopped,Yes,Unfurnished,"Kathmandu, Mulpani",3 Crore 60 Lakh,Sale,3.3 Aana,,22 Feet,,2024 September 20,276.0,Kageshwori Manohara,07,,"Mulpani, Rukmani Chowk",900 m,5 km,200 m,4.1 km,300 m,300 m,200 m,200 m,1.8 km,4 km,5 km,300 m,400 m,300 m,200 m,600 m,Mulpani
https://lalpurjanepal.com.np/properties/house-for-sale-at-kalanki-2874,lalpurja,house,Kathmandu,2874,Property Details,1 Crore 65 Lakh,Residential,North,2074,Gravelled,Yes,Unfurnished,"Kathmandu, Kalanki",1 Crore 65 Lakh,Sale,2.5 Aana,684.5 square-feet,3 Feet,,2024 September 20,791.0,kalanki,06,,Malpot Office,300m,9.9km,200m,2km,250m,350m,few minutes walking distance,400m,few minutes walking distance,12km,,200m,200m,few minutes walking distance,few minutes walking distance,few minutes walking distance,Kalanki
https://lalpurjanepal.com.np/properties/house-for-sale-at-kritipur-2873,lalpurja,house,Kathmandu,2873,Property Details,1 Crore 85 Lakh,Residential,East,,Gravelled,Yes,Unfurnished,"Kathmandu, Kirtipur",1 Crore 85 Lakh,Sale,4 Aana,1369 square-feet,10 Feet,,2024 September 20,823.0,Kritipur,02,,T. U College,,13km,200m,,,,,,,12km,,200m,200m,,,,Kirtipur
https://lalpurjanepal.com.np/properties/bungalow-for-sale-at-syuchatar-height-2868,lalpurja,house,Kathmandu,2868,Property Details,7 Crore,Residential,South-East,,Paved,Yes,Unfurnished,"Kathmandu, Syuchatar",7 Crore,Sale,9 Aana,,13 Feet,,2024 September 20,228.0,,,,,,,,,,,,,,,,,,,,,Syuchatar
https://lalpurjanepal.com.np/properties/house-for-sale-at-syuchatar-height-2867,lalpurja,house,Kathmandu,2867,Property Details,2 Crore 20 Lakh,Residential,North-East,,Gravelled,Yes,Unfurnished,"Kathmandu, Syuchatar",2 Crore 20 Lakh,Sale,4.5 Aana,4.5 aana,13 Feet,,2024 September 20,661.0,,,,Syuchatar Height,500m,,200m,,300m,300m,,400m,few minutes walking distance,,,300m,250m,500m,few minutes walking distance,few minutes walking distance,Syuchatar
https://lalpurjanepal.com.np/properties/house-for-sale-at-mulpani-2866,lalpurja,house,Kathmandu,2866,Property Details,1 Crore 85 Lakh,Residential,,,Soil Stabilized,Yes,,"Kathmandu, Mulpani",1 Crore 85 Lakh,Sale,3 Aana,,10 Feet,,2024 September 20,241.0,Kageswori Manohara,06,,Mulpani Pipalbot,,,,,,,,,,,,,,,,,Mulpani
https://lalpurjanepal.com.np/properties/house-for-sale-at-sukedhara-2865,lalpurja,house,Kathmandu,2865,Property Details,7 Crore 20 Lakh,Residential,East,,Blacktopped,Yes,Unfurnished,"Kathmandu, Sukedhara",7 Crore 20 Lakh,Sale,291.55 Sq. Meter,,20 Feet,,2024 September 19,230.0,,,,Om Colony,,,,,,,,,,,,,,,,,Sukedhara
https://lalpurjanepal.com.np/properties/house-for-sale-at-baluwatar-2861,lalpurja,house,Kathmandu,2861,Property Details,6 Crore 25 Lakh,Commercial,East,,Blacktopped,Yes,,"Kathmandu, Baluwatar",6 Crore 25 Lakh,Sale,4 Aana,,26 Feet,,2024 September 19,293.0,,,,Near Russian embassy,,,,,,,,,,,,,,,,,Baluwatar
https://lalpurjanepal.com.np/properties/land-for-sale-at-sukedhara-2858,lalpurja,house,Kathmandu,2858,Property Details,65 Lakh Per Aana,Residential,West,,Blacktopped,Yes,,"Kathmandu, Sukedhara",65 Lakh Per Aana,Sale,6 Aana,,20 Feet,,2024 September 19,178.0,,,,Laxmi bank,,,,,,,,,,,,,,,,,Sukedhara
https://lalpurjanepal.com.np/properties/land-for-sale-at-saraswoti-nagar-2856,lalpurja,house,Kathmandu,2856,Property Details,80 Lakh Per Aana,Semi-commercial,East,,Blacktopped,Yes,,"Kathmandu, Saraswatinagar",80 Lakh Per Aana,Sale,24 Aana,,20 Feet,,2024 September 19,184.0,,,,Nautale Chowk,,,,,,,,,,,,,,,,,Saraswatinagar
https://lalpurjanepal.com.np/properties/royal-bungalow-for-sale-at-budhanilkantha-kathmandu-2855,lalpurja,house,Kathmandu,2855,Property Details,13 Crore,Residential,South,,Blacktopped,Yes,Unfurnished,"Kathmandu, Budhanilkantha",13 Crore,Sale,21 Aana,,14 Feet,,2024 September 19,1227.0,,,,,,,,,,,,,,,,,,,,,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-golfutar-budhanilkantha-2853,lalpurja,house,Kathmandu,2853,Property Details,14 Crore 50 Lakh,Residential,South,,Blacktopped,Yes,Unfurnished,"Kathmandu, Budhanilkantha",14 Crore 50 Lakh,Sale,19 Aana,,13 Feet,,2024 September 19,566.0,,,,,,,,,,,,,,,,,,,,,Budhanilkantha
https://lalpurjanepal.com.np/properties/bungalow-on-sale-aloknagar-baneshwor-2852,lalpurja,house,Kathmandu,2852,Property Details,7 Crore 50 Lakh,Residential,North,,Blacktopped,Yes,Semi Furnished,"Kathmandu, Baneshwor",7 Crore 50 Lakh,Sale,8.5 Aana,,15 Feet,,2024 September 19,875.0,Kathmandu,31,,Madhav Nepal Party Office,100m,5km,100m,2km,1km,1km,100m,100m,100m,8k,7km,1km,100m,100m,100m,1km,Baneshwor
https://lalpurjanepal.com.np/properties/house-for-sale-at-raniban-2850,lalpurja,house,Kathmandu,2850,Property Details,4 Crore 25 Lakh,Residential,South,,Paved,Yes,,"Kathmandu, Raniban",4 Crore 25 Lakh,Sale,5 Aana,5 aana,16 Feet,,2024 September 18,301.0,,,,Ra Krishna Mandir,200m,12km,150m,3km,200m,200m,few minutes walking distance,300m,500m,13km,9km,200m,200m,few minutes walking distance,few minutes walking distance,500m,Raniban
https://lalpurjanepal.com.np/properties/bungalow-for-sale-at-hadigaun-2849,lalpurja,house,Kathmandu,2849,Property Details,7 Crore 75 Lakh,Residential,West,2050,Blacktopped,Yes,Semi Furnished,"Kathmandu, Hadigaun",7 Crore 75 Lakh,Sale,10.5 Aana,,20 Feet,,2024 September 18,383.0,,,,Radha Krishna Mandir,,,,,,,,,,,,,,,,KMC 5,Hadigaun
https://lalpurjanepal.com.np/properties/house-for-sale-at-tokha-3-dhaneshwor-surya-darshan-height-2844,lalpurja,house,Kathmandu,2844,Property Details,7 Crore,Residential,East,,Paved,Yes,Full Furnished,"Kathmandu, Tokha",7 Crore,Sale,7.33 Aana,3.5 square-feet,14 Feet,,2024 September 17,487.0,Tokha,3,,,,,,,,,,,,,,,,,,,Tokha
https://lalpurjanepal.com.np/properties/house-for-sale-tokha-3-surya-darshan-height-2842,lalpurja,house,Kathmandu,2842,Property Details,5 Crore,Residential,North,2016 AD,Blacktopped,Yes,Unfurnished,"Kathmandu, Tokha",5 Crore,Sale,5.1 Aana,5 aana,20 Feet,,2024 September 17,450.0,,,,Old Microstation,,,,,,,,,,,,,,,,,Tokha
https://lalpurjanepal.com.np/properties/house-sale-tokha-dhaneshwor-mandir-2841,lalpurja,house,Kathmandu,2841,Property Details,2 Crore 60 Lakh,Residential,South-West,2022,Blacktopped,Yes,Semi Furnished,"Kathmandu, Tokha",2 Crore 60 Lakh,Sale,3 Aana,3 aana,12 Feet,,2024 September 17,544.0,,,,,,,,,,,,,,,,,,,,,Tokha
https://lalpurjanepal.com.np/properties/house-for-sale-on-green-hill-city-kathmandu-2834,lalpurja,house,Kathmandu,2834,Property Details,2 Crore 50 Lakh,Residential,North-West,2079,Soil Stabilized,No,Semi Furnished,"Kathmandu, Greenhill City",2 Crore 50 Lakh,Sale,3 Aana,1850 square-feet,13 Feet,,2024 September 16,395.0,Kageshwori Manahora,07,5 km,"Green Hill City, Gate 3",2.5 km,7.8 km,300 m,4.2 km,300 km,300 km,300 km,400 m,300 m,4.3 km,3.5 km,200 m,300 m,300 m,300 m,1 km,Greenhill City
https://lalpurjanepal.com.np/properties/house-for-sale-at-boharatar-2831,lalpurja,house,Kathmandu,2831,Property Details,3 Crore 50 Lakh,Semi-commercial,East,2020,Blacktopped,Yes,Semi Furnished,"Kathmandu, Bohoratar",3 Crore 50 Lakh,Sale,4 Aana,,16 Feet,,2024 September 16,199.0,,,,Bohoratar | Kharibot,,,,,,,,,,,,,,,,,Bohoratar
https://lalpurjanepal.com.np/properties/land-for-sale-at-kalanki-2830,lalpurja,house,Kathmandu,2830,Property Details,50 Lakh Per Aana,Semi-commercial,South,,Blacktopped,Yes,,"Kathmandu, Kalanki",50 Lakh Per Aana,Sale,10 Aana,,20 Feet,,2024 September 16,303.0,,,,Sahid Memorial Hospital,,,,,,,,,,,,,,,,,Kalanki
https://lalpurjanepal.com.np/properties/land-for-sale-at-chandol-2829,lalpurja,house,Kathmandu,2829,Property Details,80 Lakh Per Anna,Residential,North-East,,Blacktopped,Yes,,"Kathmandu, Chandol",80 Lakh Per Anna,Sale,3 Aana,,13 Feet,,2024 September 16,183.0,,,,Chandol,,,,,,,,,,,,,,,,,Chandol
https://lalpurjanepal.com.np/properties/house-for-sale-at-dhumbarahi-chappal-karkhana-2828,lalpurja,house,Kathmandu,2828,Property Details,3 Crore 75 Lakh,Residential,South-West,,Blacktopped,Yes,,"Kathmandu, Dhumbarahi",3 Crore 75 Lakh,Sale,3.5 Aana,,13 Feet,,2024 September 16,258.0,,,,Goldstar Factory,,,,,,,,,,,,,,,,,Dhumbarahi
https://lalpurjanepal.com.np/properties/house-for-sale-at-chandol-2827,lalpurja,house,Kathmandu,2827,Property Details,3 Crore 65 Lakh,Residential,North-East,2020,Blacktopped,Yes,Semi Furnished,"Kathmandu, Chandol",3 Crore 65 Lakh,Sale,5 Aana,,13 Feet,,2024 September 16,492.0,,,,Chandol PS Complex,,,,,,,,,,,,,,,,,Chandol
https://lalpurjanepal.com.np/properties/house-sale-naxal-2824,lalpurja,house,Kathmandu,2824,Property Details,5 Crore,Residential,South,,Paved,Yes,Unfurnished,"Kathmandu, Naxal",5 Crore,Sale,3 Aana,3 aana,13 Feet,,2024 September 15,304.0,,,,Jai Nepal Hall,200m,8km,150m,few minutes walking distance,100m,200m,100m,100m,150m,8.5km,8 km,100m,100m,150m,200m,Few minutes walking distance,Naxal
https://lalpurjanepal.com.np/properties/house-for-sale-at-pepsicola-2818,lalpurja,house,Kathmandu,2818,Property Details,3 Crore 20 Lakh,Residential,East,2064,Blacktopped,Yes,Semi Furnished,"Kathmandu, Pepsicola",3 Crore 20 Lakh,Sale,3.33 Aana,2626 square-feet,20 Feet,,2024 September 15,415.0,Kathmandu,34,3 km,"Near Foot Ball Ground, Pepsicola",1 km,6.1 km,200 m,5.2 km,300 m,300 m,200 m,150 m,5.2 km,4 km,5 km,200 m,300 m,200 m,300 m,400 m,Pepsicola
https://lalpurjanepal.com.np/properties/house-for-sale-at-sundarijal-2815,lalpurja,house,Kathmandu,2815,Property Details,5 Crore 25 Lakh,Commercial,North-East,,Blacktopped,Yes,Unfurnished,"Kathmandu, Jorpati",5 Crore 25 Lakh,Sale,7 Aana,,36 Feet,,2024 September 14,305.0,,,,SundarijalDobato,,,,,,,,,,,,,,,,,Jorpati
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-kathmandu-2810,lalpurja,house,Kathmandu,2810,Property Details,8 Crore,Residential,South-West,,Blacktopped,Yes,Unfurnished,"Kathmandu, Budhanilkantha",8 Crore,Sale,8 Aana,,13 Feet,,2024 September 13,435.0,budhanilkantha,,,park village,2 km,6 km,5 minute,4 km,5 minute,null,5 minute,1 minute,null,5 km,4 km,1 minute,null,null,null,null,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-panipokhari-2807,lalpurja,house,Kathmandu,2807,Property Details,1 Crore 25 Lakh Per Aana,Residential,South-West,,Blacktopped,No,Unfurnished,"Kathmandu, Panipokhari",1 Crore 25 Lakh Per Aana,Sale,22 Aana,,18 Feet,,2024 September 12,247.0,,,,,,,,,,,,,,,,,,,,,Panipokhari
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-kathmandu-2806,lalpurja,house,Kathmandu,2806,,11 Crore,Residential,South-West,,Gravelled,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",11 Crore,Sale,17 Aana,,13 Feet,,2024 September 12,481.0,,,,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-budhanilkantha-kathmandu-2805,lalpurja,house,Kathmandu,2805,Property Details,9 Crore,Residential,North-East,,Blacktopped,Yes,Semi Furnished,"Kathmandu, Budhanilkantha",9 Crore,Sale,9 Aana,,,,2024 September 12,261.0,Budhanilkantha,07,,,,,,,,,,,,,,,,,,,Budhanilkantha
https://lalpurjanepal.com.np/properties/house-for-sale-at-bansbari-kathmandu-2804,lalpurja,house,Kathmandu,2804,Property Details,31 Crore,Residential,North-East,,Blacktopped,Yes,Unfurnished,"Kathmandu, Bansbari",31 Crore,Sale,31 Aana,,16 Feet,,2024 September 12,603.0,,,,,,,,,,,,,,,,,,,,,Bansbari
https://lalpurjanepal.com.np/properties/house-sale-lasuntar-2803,lalpurja,house,Kathmandu,2803,Property Details,2 Crore 80 Lakh,Residential,North,,Blacktopped,Yes,Unfurnished,"Kathmandu, Kapan",2 Crore 80 Lakh,Sale,3.75 Aana,,25 Feet,,2024 September 12,688.0,,,,,,,,,,,,,,,,,,,,,Kapan
https://lalpurjanepal.com.np/properties/house-sale-bhotebahal-sabalbahal-2797,lalpurja,house,Kathmandu,2797,Property Details,10 Crore,Semi-commercial,West,2048,Blacktopped,Yes,Semi Furnished,"Kathmandu, Teku",10 Crore,Sale,8.8 Aana,,13 Feet,,2024 September 11,468.0,,,,Vishnu Temple,,,,,,,,,,,,,,,,KMC 21,Teku
https://lalpurjanepal.com.np/properties/commercial-property-at-chandol-2794,lalpurja,house,Kathmandu,2794,Property Details,14 Crore,Commercial,North-East,,Blacktopped,Yes,Semi Furnished,"Kathmandu, Chandol",14 Crore,Sale,9.5 Aana,,20 Feet,,2024 September 10,630.0,,,,Chandol | Bishalnagar road,,,,,,,,,,,,,,,,,Chandol
https://lalpurjanepal.com.np/properties/house-sale-kalimati-2793,lalpurja,house,Kathmandu,2793,Property Details,3 Crore,Semi-commercial,East,2068,Blacktopped,Yes,Semi Furnished,"Kathmandu, Kalimati",3 Crore,Sale,1.2 Aana,,13 Feet,,2024 September 10,576.0,Kathmandu,,,Kalimati | Central Colony,,,,,,,,,,,,,,,,KMC 13,Kalimati
https://lalpurjanepal.com.np/properties/commercial-land-with-old-house-sale-babarmahal-2792,lalpurja,house,Kathmandu,2792,Property Details,1 Crore 5 Lakh Per Aana,Commercial,West,,Blacktopped,Yes,,"Kathmandu, Babarmahal",1 Crore 5 Lakh Per Aana,Sale,7.5 Aana,,20 Feet,42,2024 September 10,501.0,,,,Babarmahal,200m,2.5km,100m,300m,300m,300m,,10m,,2km,3km,,,,,,Babarmahal
https://lalpurjanepal.com.np/properties/commercial-property-sale-at-thamel-2786,lalpurja,house,Kathmandu,2786,Property Details,8 Crore,Commercial,South,,Blacktopped,Yes,Full Furnished,"Kathmandu, Paknajol",8 Crore,Sale,2.31 Aana,,20 Feet,,2024 September 10,802.0,,,,Paknajol Chowk | Sat Ghumti Marg,,,,,,,,,,,,,,,,,Paknajol
https://lalpurjanepal.com.np/properties/house-on-sale-at-har-har-mahadev-gothatar-kathmandu-2782,lalpurja,house,Kathmandu,2782,Property Details,2 Crore,Residential,North-East,2074,Gravelled,Yes,Semi Furnished,"Kathmandu, Kadaghari",2 Crore,Sale,2.3 Aana,1600 square-feet,13 Feet,,2024 September 9,493.0,Kageshwori Manohara,07,5 km,Har Har Mahadev | Namuna Basti,800 m,4.5 km,200 m,4.2 Km,100 m,300 m,100 m,150 m,1.5 km,4 Km,4.7 Km,200 m,300 m,100 m,100 m,500 m,Kadaghari
https://lalpurjanepal.com.np/properties/house-sale-at-gothatar-height-kathmandu-2781,lalpurja,house,Kathmandu,2781,Property Details,2 Crore 80 Lakh,Residential,East,2080,Gravelled,Yes,Semi Furnished,"Kathmandu, Gothatar",2 Crore 80 Lakh,Sale,3.5 Aana,1950 square-feet,20 Feet,F 30 Feet | B 30 Feet | L 40 Feet | R 40 Feet,2024 September 9,257.0,Kageshwori Manohara,08,3 Km,Saskar Tole | Gothatar,3 Km,3.5 Km,300 M,3.9 Km,300 M,3 Km,300 M,300 M,1.5 Km,4 Km,4.7 Km,300 M,700 M,300 M,500 M,900 M,Gothatar
https://lalpurjanepal.com.np/properties/house-on-sale-at-har-har-mahadev-gothatar-kathmandu-2780,lalpurja,house,Kathmandu,2780,Property Details,1 Crore 55 Lakh,Residential,East,2080,Soil Stabilized,Yes,Unfurnished,"Kathmandu, Thali",1 Crore 55 Lakh,Sale,3.23 Aana,850 square-feet,13 Feet,F 33 Feet,2024 September 9,461.0,Kageshwori Manohara,05,7 km,Paragati Tole | Thali,5 km,10 km,300 m,7 km,300 m,6 km,300 m,400 m,500 m,8 km,7 km,300 m,500 m,300 m,300 m,800 m,Thali
https://lalpurjanepal.com.np/properties/house-on-sale-at-har-har-mahadev-gothatar-kathmandu-2778,lalpurja,house,Kathmandu,2778,Property Details,1 Crore 40 Lakh,Residential,East,2080,Soil Stabilized,Yes,Unfurnished,"Kathmandu, Thali",1 Crore 40 Lakh,Sale,3 Aana,750 square-feet,13 Feet,,2024 September 9,211.0,Kageshwori Manohara,05,7 km,Simkhada Gau | Thali,4 km,10 km,300 m,7 km,400 m,5 km,300 m,300 m,1 km,7 km,3 km,300 m,600 m,300 m,500 m,700 m,Thali
https://lalpurjanepal.com.np/properties/house-for-sale-tarakeshwar-11-nepaltar-2777,lalpurja,house,Kathmandu,2777,Property Details,4 crore 30 lakh,Residential,South-East,2021,Blacktopped,Yes,Semi Furnished,"Kathmandu, Balaju",4 crore 30 lakh,Sale,4 Aana,4 aana,16 Feet,,2024 September 9,408.0,,,,,1 km,11 km,25 mtr,1 km,25 mtr,25 mtr,,available,1 km,,,,,,,1 km,Balaju
https://lalpurjanepal.com.np/properties/bunglow-for-sale-at-baluwatar-chandol-2776,lalpurja,house,Kathmandu,2776,Property Details,9 Crore 50 Lakh,Residential,South,,Blacktopped,Yes,,"Kathmandu, Baluwatar",9 Crore 50 Lakh,Sale,11 Aana,,13 Feet,,2024 September 9,500.0,,,,Baluwatar | Chandol,,,,,,,,,,,,,,,,,Baluwatar
https://lalpurjanepal.com.np/properties/house-for-sale-at-hadigaun-2775,lalpurja,house,Kathmandu,2775,Property Details,90 Lakh Per Anna,Residential,West,2045,Blacktopped,Yes,Semi Furnished,"Kathmandu, Hadigaun",90 Lakh Per Anna,Sale,13 Aana,,6 Feet,,2024 September 9,325.0,,,,Hadigaun,,,,,,,,,,,,,,,,KMC 5,Hadigaun
https://lalpurjanepal.com.np/properties/house-for-sale-at-raniban-nagarik-bazar-2774,lalpurja,house,Kathmandu,2774,Property Details,1 Crore 80 Lakh,Residential,South-East,2068,Blacktopped,Yes,Semi Furnished,"Kathmandu, Raniban",1 Crore 80 Lakh,Sale,3.1 Aana,,8 Feet,,2024 September 9,381.0,,,,Nagarik Bazar,,,,,,,,,,,,,,,,Nagarjun,Raniban
https://lalpurjanepal.com.np/properties/commercial-property-at-bagbazar-ratnapark-2773,lalpurja,house,Kathmandu,2773,Property Details,1 Crore 25 Lakh Per Anna,Semi-commercial,South,,Blacktopped,Yes,,"Kathmandu, Baghbazzar",1 Crore 25 Lakh Per Anna,Sale,12 Aana,,13 Feet,,2024 September 9,297.0,,,,Ratnapark,,,,,,,,,,,,,,,,,Baghbazzar
https://lalpurjanepal.com.np/properties/west-face-house-on-sale-at-fikkal-chowk-gothatar-kathmandu-2772,lalpurja,house,Kathmandu,2772,Property Details,2 Crore 75 Lakh,Residential,West,2081,Gravelled,No,Semi Furnished,"Kathmandu, Gothatar",2 Crore 75 Lakh,Sale,3.2 Aana,2300 square-feet,13 Feet,,2024 September 8,240.0,Kageshwori Manohara,08,,"Fikkal Chowk, Gothatar",4.7 km,6.8 km,230 meter,4.5 km,300 meter,300 meter,200 meter,250 meter,2.3 km,4.5 km,3.9 km,300 km,400 km,300 km,200 km,83 meter,Gothatar
https://lalpurjanepal.com.np/properties/house-sale-koteshwar-2771,lalpurja,house,Kathmandu,2771,Property Details,3 Crore 49 Lakh,Residential,North-East,,Blacktopped,No,Full Furnished,"Kathmandu, Koteshwor",3 Crore 49 Lakh,Sale,3.5 Aana,3500 square-feet,12 Feet,40,2024 September 8,643.0,,,,Mahadevasthan,500m,500m,100m,500m,100m,100m,,,,,,,,,,32,Koteshwor
https://lalpurjanepal.com.np/properties/house-on-sale-at-anamnagar-2769,lalpurja,house,Kathmandu,2769,Property Details,98 Lakh,Semi-commercial,South,,Blacktopped,Yes,,"Kathmandu, Anamnagar",98 Lakh,Sale,6 Aana,,15 Feet,,2024 September 8,518.0,,,,Anamnagar,1km,2.5km,100m,300m,100m,100m,,,,,,,,,,29,Anamnagar
https://lalpurjanepal.com.np/properties/house-for-sale-at-jorpati-2766,lalpurja,house,Kathmandu,2766,Property Details,1 Crore 65 Lakh,Residential,East,,Blacktopped,Yes,Unfurnished,"Kathmandu, Jorpati",1 Crore 65 Lakh,Sale,3 Aana,,13 Feet,,2024 September 7,635.0,Gokarneswor,05,,Near shivachowk,,,,,,,,,,,,,,,,,Jorpati
